T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0019,Sig,SigCalc,Range,Zero
69.7928,637.325,41.0,227.299,34.0384,4.6948,-1.11,269.6,260.421,,
62.4268,624.493,42.0,222.723,59.1352,4.8884,-0.584562,265.55,259.63,,
55.8382,393.695,43.0,140.409,79.3864,5.1304,-1.27652,269.2,258.644,,
49.945,217.515,44.0,77.5759,91.5431,5.4208,0.362714,254.467,257.466,,
44.6737,86.8795,45.0,30.9852,97.5973,5.7112,1.02311,247.833,256.294,,
39.9588,16.9611,46.0,6.04909,99.6627,6.0016,-0.233589,256.8,255.127,,
35.7415,0.0,47.0,0.0,100.0,6.292,0.556167,249.367,253.966,,
31.9693,0.0,48.0,0.0,100.0,6.6308,0.0409009,252.325,252.618,,
28.5953,0.0,49.0,0.0,100.0,6.9696,-0.636175,255.833,251.277,,
25.5773,0.0,50.0,0.0,100.0,7.3084,-1.07252,257.625,249.944,,
22.8778,0.0,51.0,0.0,100.0,7.6956,-0.118096,249.275,248.429,,
20.4633,0.0,52.0,0.0,100.0,8.0828,1.31241,237.525,246.924,,
18.3036,0.0,53.0,0.0,100.0,8.47,0.152664,244.45,245.428,,
16.3718,0.0,54.0,0.0,100.0,8.9056,-0.222301,245.18,243.756,,
14.6439,0.0,55.0,0.0,100.0,9.3896,-0.681884,246.28,241.912,,
13.0984,0.0,56.0,0.0,100.0,9.8736,-0.2116,241.32,240.083,,
11.7159,0.0,57.0,0.0,100.0,10.3576,0.694314,233.82,238.267,,
10.4794,0.0,58.0,0.0,100.0,10.89,0.240039,234.883,236.287,,
9.37342,0.0,59.0,0.0,100.0,11.4708,-0.539555,237.067,234.146,,
8.38414,0.0,60.0,0.0,100.0,12.0516,0.827912,227.183,232.024,,
7.49927,0.0,61.0,0.0,100.0,12.6808,0.111917,229.143,229.749,,
6.70779,0.0,62.0,0.0,100.0,13.31,-1.73197,236.267,227.496,,
5.99984,0.0,63.0,0.0,100.0,13.9876,0.549534,222.312,225.095,,
5.36661,0.0,64.0,0.0,100.0,14.7136,-0.0433061,222.771,222.552,,
4.80022,0.0,65.0,0.0,100.0,15.4396,0.360581,218.213,220.038,,
4.2936,0.0,66.0,0.0,100.0,16.214,0.327674,215.825,217.389,,
3.84044,0.0,67.0,0.0,100.0,17.0368,-0.309171,216.011,214.611,,
3.43512,0.0,68.0,0.0,100.0,17.9564,-1.24556,217.19,211.548,,
3.07257,0.0,69.0,0.0,100.0,18.876,-0.527944,210.922,208.531,,
2.74829,0.0,70.0,0.0,100.0,19.7956,0.175476,204.8,205.558,,
2.45823,0.0,71.0,0.0,100.0,20.812,-0.188071,203.1,202.322,,
2.19879,0.0,72.0,0.0,100.0,21.8768,-0.842546,202.473,198.989,,
1.96673,0.0,73.0,0.0,100.0,22.99,1.49898,189.367,195.565,,
1.75916,0.0,74.0,0.0,100.0,24.2,-0.264401,192.923,191.911,,
1.57349,0.0,75.0,0.0,100.0,25.4584,-0.190632,188.915,188.186,,
1.40743,0.0,76.0,0.0,100.0,26.7652,-0.043646,184.557,184.396,,
1.25888,0.0,77.0,0.0,100.0,28.1204,0.692927,177.986,180.548,,
1.12602,0.0,78.0,0.0,100.0,29.524,0.198754,175.96,176.65,,
1.00718,0.0,79.0,0.0,100.0,31.0244,-0.462922,174.188,172.579,,
0.90088,0.0,80.0,0.0,100.0,32.6216,-0.197303,169.018,168.352,,
0.8058,0.0,81.0,0.0,100.0,34.3156,1.52683,158.967,163.984,,
0.720755,0.0,82.0,0.0,100.0,36.058,1.63796,154.367,159.613,,
0.644686,0.0,83.0,0.0,100.0,37.8972,-1.63859,160.25,155.128,,
0.576645,0.0,84.0,0.0,100.0,39.8816,0.512143,148.871,150.435,,
0.515785,0.0,85.0,0.0,100.0,41.9144,1.60175,140.995,145.779,,
0.461349,0.0,86.0,0.0,100.0,44.044,-0.694917,143.091,141.06,,
0.412658,0.0,87.0,0.0,100.0,46.3188,1.47589,132.046,136.192,,
0.369105,0.0,88.0,0.0,100.0,48.6904,0.455688,130.044,131.3,,
0.33015,0.0,89.0,0.0,100.0,51.1588,0.991958,123.715,126.4,,
0.295305,0.0,90.0,0.0,100.0,53.7724,-0.975456,123.968,121.417,,
0.264138,0.0,91.0,0.0,100.0,56.5312,-0.691849,118.155,116.375,,
0.236261,0.0,92.0,0.0,100.0,59.3868,-0.604383,112.89,111.383,,
0.211326,0.0,93.0,0.0,100.0,62.436,1.66501,102.264,106.295,,
0.189022,0.0,94.0,0.0,100.0,65.6304,0.0501358,101.1,101.22,,
0.169073,0.0,95.0,0.0,100.0,68.97,-1.82237,100.414,96.1796,,
0.151229,0.0,96.0,0.0,100.0,72.5032,-0.825723,92.9973,91.1273,,
0.135268,0.0,97.0,0.0,100.0,76.23,-2.53027,91.685,86.0928,,
0.120991,0.0,98.0,0.0,100.0,80.1504,-1.33902,83.9634,81.1044,,
0.108222,0.0,99.0,0.0,100.0,84.216,-0.0375595,76.3233,76.2439,,
0.0968,0.0,100.0,0.0,100.0,88.5236,0.367589,70.6674,71.4195,,
,,,,,93.0732,0.695851,65.2813,66.6634,,
,,,,,97.8164,-0.322171,62.678,62.05,,
,,,,,102.802,0.612937,56.3906,57.5534,,
,,,,,108.077,-0.188343,53.5089,53.1577,,
,,,,,113.595,-0.0534307,49.0241,48.9277,,
,,,,,119.403,-1.00083,46.6113,44.8468,,
,,,,,125.501,0.722972,39.6984,40.9361,,
,,,,,131.89,0.504209,36.3676,37.2129,,
,,,,,138.666,-1.25021,35.6958,33.6418,,
,,,,,145.781,0.0514597,30.1867,30.2686,,
,,,,,153.234,-0.0498009,27.1823,27.1049,,
,,,,,161.075,1.78783,21.4265,24.1409,,
,,,,,169.303,1.28274,19.4908,21.3858,,
,,,,,177.918,2.03286,15.9033,18.8445,,
,,,,,187.018,-0.591979,17.3299,16.4944,,
,,,,,196.601,-0.131112,14.5218,14.3419,,
,,,,,206.62,-0.626531,13.2377,12.3973,,
,,,,,217.171,0.194665,10.3857,10.6392,,
,,,,,228.303,1.07837,7.68305,9.05905,,
,,,,,239.967,-2.02678,10.1764,7.65922,,
,,,,,252.212,-0.954297,7.58538,6.42604,,
,,,,,265.135,1.57254,3.4854,5.34312,,
,,,,,278.736,-1.17218,5.75625,4.40333,,
,,,,,292.965,-0.755785,4.45,3.59949,,
,,,,,307.921,0.0893898,2.81698,2.91489,,
,,,,,323.699,1.00809,1.25629,2.33551,,
,,,,,340.252,-0.266029,2.13086,1.85296,,
,,,,,357.628,-0.19434,1.65272,1.4549,,
,,,,,375.923,1.77175,-0.630412,1.12916,,
,,,,,395.138,1.23381,-0.330542,0.866356,,
,,,,,415.32,-0.824536,1.43551,0.65679,,
,,,,,436.568,0.767348,-0.215111,0.491405,,
,,,,,458.88,1.90551,-1.35297,0.362917,,
,,,,,482.354,1.19352,-0.781928,0.264261,,
,,,,,507.038,1.3878,-0.996169,0.189633,,
,,,,,532.981,-0.507732,0.557455,0.134044,,
,,,,,560.23,0.369922,-0.207639,0.0932919,,
,,,,,588.834,0.631243,-0.437624,0.0639009,,
,,,,,618.939,0.727252,-0.519436,0.0430028,,
,,,,,650.593,-0.544819,0.439701,0.0284209,,
,,,,,683.892,-0.108803,0.0985836,0.018428,,
,,,,,718.885,-0.578463,0.427027,0.011718,,
,,,,,755.621,0.436083,-0.298201,0.00730456,,
