T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0019,Sig,SigCalc,Range,Zero
7.80785,43.225,67.0,15.3313,97.8871,34.6368,-0.168238,40.2889,39.5296,,
6.9838,21.4297,68.0,7.6008,99.1659,36.5064,0.787276,32.41,35.9632,,
6.24672,8.20888,69.0,2.91157,99.7522,38.376,0.515163,30.4222,32.7473,,
5.58744,1.97004,70.0,0.698746,99.9535,40.2456,-0.312745,31.19,29.8442,,
4.99773,0.186042,71.0,0.0659864,99.9962,42.312,-0.790955,30.2182,26.9594,,
4.47027,0.00339711,72.0,0.00120491,99.9999,44.4768,-1.00688,28.4091,24.2607,,
3.99847,5.12929e-07,73.0,1.81929e-07,100.0,46.74,0.912456,17.9917,21.7511,,
3.57647,4.08532e-18,74.0,1.44901e-18,100.0,49.2,-1.82061,26.2846,19.3399,,
3.199,0.0,75.0,0.0,100.0,51.7584,-0.93,20.6846,17.1372,,
2.86138,0.0,76.0,0.0,100.0,54.4152,0.129555,14.6571,15.1346,,
2.55938,0.0,77.0,0.0,100.0,57.1704,-0.358288,14.6429,13.3225,,
2.28926,0.0,78.0,0.0,100.0,60.024,0.338064,10.52,11.6902,,
2.04765,0.0,79.0,0.0,100.0,63.0744,-1.27299,14.5875,10.1809,,
1.83154,0.0,80.0,0.0,100.0,66.3216,0.913322,5.72941,8.80187,,
1.63824,0.0,81.0,0.0,100.0,69.7656,1.83758,1.53889,7.55573,,
1.46534,0.0,82.0,0.0,100.0,73.308,0.905967,3.57778,6.4691,,
1.31068,0.0,83.0,0.0,100.0,77.0472,-0.0798778,5.75,5.50122,,
1.17235,0.0,84.0,0.0,100.0,81.0816,-0.651225,6.60952,4.62791,,
1.04862,0.0,85.0,0.0,100.0,85.2144,1.74378,-1.30476,3.88476,,
0.937949,0.0,86.0,0.0,100.0,89.544,1.02578,0.252174,3.24064,,
0.838957,0.0,87.0,0.0,100.0,94.1688,0.597313,1.00417,2.67608,,
0.750413,0.0,88.0,0.0,100.0,98.9904,0.459104,0.936,2.19704,,
0.671213,0.0,89.0,0.0,100.0,104.009,0.466744,0.534615,1.79354,,
0.600373,0.0,90.0,0.0,100.0,109.322,-0.358949,2.38571,1.45037,,
0.537009,,91.0,,100.0,114.931,0.973947,-1.33448,1.16214,,
0.480332,5.44599e-99,92.0,1.93162e-99,100.0,120.737,-1.0184,3.45667,0.926444,,
0.429637,5.32939e-99,93.0,1.89026e-99,100.0,126.936,-0.0104511,0.754545,0.729332,,
0.384293,3.45117e-99,94.0,1.22408e-99,100.0,133.43,1.31579,-2.56061,0.569318,,
0.343734,1.62387e-99,95.0,,100.0,140.22,-0.978189,2.70556,0.440756,,
0.307456,,96.0,,100.0,147.403,1.44051,-2.91351,0.337256,,
0.275007,0.0,97.0,0.0,100.0,154.98,0.85826,-1.635,0.255136,,
0.245983,0.0,98.0,0.0,100.0,162.95,-1.78001,3.97805,0.190881,,
0.220021,0.0,99.0,0.0,100.0,171.216,0.754757,-1.44651,0.141769,,
0.1968,0.0,100.0,0.0,100.0,179.974,-1.26798,2.68913,0.103814,,
,,,,,189.223,-0.192635,0.45625,0.0749808,,
,,,,,198.866,-0.373995,0.78,0.0536143,,
,,,,,209.002,0.588915,-1.07547,0.0378331,,
,,,,,219.727,-0.803705,1.51964,0.0262667,,
,,,,,230.945,-1.01786,1.84828,0.0180083,,
,,,,,242.753,-0.279523,0.503226,0.0121552,,
,,,,,255.151,-0.458733,0.790625,0.00808008,,
,,,,,268.14,0.203006,-0.333824,0.00529127,,
,,,,,281.916,0.222644,-0.361111,0.00339287,,
,,,,,296.381,0.0257308,-0.0386667,0.00213788,,
,,,,,311.534,0.399066,-0.616456,0.00132416,,
,,,,,327.475,2.37851,-3.59759,0.000803936,,
,,,,,344.203,-0.254219,0.374713,0.000478597,,
,,,,,361.718,0.947617,-1.36593,0.000279455,,
,,,,,380.218,-0.735894,1.03505,0.000159136,,
,,,,,399.701,-1.07039,1.46337,8.84102e-05,,
,,,,,420.07,-0.246269,0.329245,4.8076e-05,,
,,,,,441.521,2.50209,-3.24643,2.54451e-05,,
,,,,,464.153,-0.869115,1.10508,1.30735e-05,,
,,,,,487.867,-0.471017,0.582927,6.54062e-06,,
,,,,,512.762,0.273236,-0.330769,3.17699e-06,,
,,,,,539.035,-1.15023,1.35401,1.48906e-06,,
,,,,,566.686,0.62615,-0.720139,6.72501e-07,,
,,,,,595.615,-0.075504,0.0846667,2.9234e-07,,
,,,,,626.021,0.63271,-0.690566,1.20387e-07,,
,,,,,658.099,-0.805496,0.859281,4.53488e-08,,
,,,,,691.752,0.182255,-0.189714,1.41806e-08,,
,,,,,727.078,0.330599,-0.335326,1.85268e-09,,
,,,,,764.273,2.07776,-2.05619,-2.69976e-09,,
,,,,,803.338,0.417876,-0.403941,-4.16329e-09,,
,,,,,844.37,-2.27811,2.14393,-4.46673e-09,,
,,,,,887.568,0.668022,-0.612889,-4.3604e-09,,
,,,,,932.93,-1.43982,1.29195,-4.12324e-09,,
,,,,,980.654,0.0901184,-0.0787149,-3.85338e-09,,
,,,,,1030.84,-0.0351001,0.0298851,-3.58368e-09,,
,,,,,1083.58,-0.659467,0.548,-3.32441e-09,,
,,,,,1138.98,1.1411,-0.925,-3.07838e-09,,
,,,,,1197.13,0.541097,-0.428383,-2.84613e-09,,
,,,,,1258.34,0.602439,-0.464263,-2.62682e-09,,
,,,,,1322.69,-0.664695,0.5,-2.42031e-09,,
,,,,,1390.39,-0.613964,0.450708,-2.22606e-09,,
,,,,,1461.54,-0.656963,0.47,-2.04382e-09,,
,,,,,1536.22,0.496029,-0.346272,-1.8733e-09,,
